,Ant,CRC,Count,EPC,Freq,PC,Phase,Protocol,RSSI,Time,_id
33,2,0x7BE7,1,E20000193907012613105F1B,912750,0x3000,45,GEN2,-54,2018-12-18 07:47:00.118,5c18a38d54a6fca8b351ad6a
34,2,0x547A,1,E20000193907006213101F63,912750,0x3000,81,GEN2,-63,2018-12-18 07:47:00.119,5c18a38d54a6fca8b351ad6c
35,2,0x0637,1,E20000193907014713107CFD,912750,0x3000,73,GEN2,-53,2018-12-18 07:47:00.138,5c18a38d54a6fca8b351ad70
36,2,0xD393,1,E200001939070157131085BE,912750,0x3000,151,GEN2,-52,2018-12-18 07:47:00.139,5c18a38d54a6fca8b351ad72
37,2,0xB77A,1,E20000193907004213101285,912750,0x3000,174,GEN2,-63,2018-12-18 07:47:00.148,5c18a38d54a6fca8b351ad74
38,2,0x6A22,1,E2000019390700701310266F,912750,0x3000,53,GEN2,-53,2018-12-18 07:47:00.149,5c18a38d54a6fca8b351ad76
39,2,0x557D,1,E20000195919016317508F2D,912750,0x3000,137,GEN2,-70,2018-12-18 07:47:00.158,5c18a38d54a6fca8b351ad78
40,3,0x0536,1,E20000193907013813107089,912750,0x3000,64,GEN2,-39,2018-12-18 07:47:00.188,5c18a38d54a6fca8b351ad7c
41,1,0xDB72,1,E200001939070028131007FE,926250,0x3000,106,GEN2,-58,2018-12-18 07:47:00.758,5c18a38e54a6fca8b351ad84
42,1,0xA89B,1,E20000195919016517508F2E,921250,0x3000,101,GEN2,-63,2018-12-18 07:47:00.888,5c18a38e54a6fca8b351ad86
43,2,0xBBF7,1,E200001939070049131014D4,921250,0x3000,22,GEN2,-65,2018-12-18 07:47:00.948,5c18a38e54a6fca8b351ad8a
44,2,0x9BE0,1,E200001939070029131009B6,921250,0x3000,135,GEN2,-67,2018-12-18 07:47:00.949,5c18a38e54a6fca8b351ad8c
45,2,0x8BE8,1,E20000195919016417508A1A,921250,0x3000,174,GEN2,-70,2018-12-18 07:47:01.058,5c18a38e54a6fca8b351ad8e
46,1,0x0637,1,E20000193907014713107CFD,921250,0x3000,140,GEN2,-59,2018-12-18 07:47:01.128,5c18a38e54a6fca8b351ad90
47,1,0xBA87,1,E200001939070079131030EB,921250,0x3000,16,GEN2,-57,2018-12-18 07:47:01.138,5c18a38e54a6fca8b351ad92
48,2,0xD393,1,E200001939070157131085BE,921250,0x3000,120,GEN2,-51,2018-12-18 07:47:01.178,5c18a38e54a6fca8b351ad94
49,2,0xFC39,1,E20000195919016717508F2F,921250,0x3000,123,GEN2,-70,2018-12-18 07:47:01.179,5c18a38e54a6fca8b351ad96
50,2,0xB3DA,1,E200001959190173175097E6,921250,0x3000,151,GEN2,-67,2018-12-18 07:47:01.198,5c18a38e54a6fca8b351ad98
51,3,0x75A4,1,E2000019390700821310357D,905750,0x3000,101,GEN2,-57,2018-12-18 07:47:01.318,5c18a38e54a6fca8b351ad9e
52,1,0xC73A,1,E200001959190171175097E5,905750,0x3000,11,GEN2,-63,2018-12-18 07:47:01.358,5c18a38e54a6fca8b351ada0
53,1,0xBF2E,1,E20000193907005113101B4D,905750,0x3000,73,GEN2,-64,2018-12-18 07:47:01.359,5c18a38e54a6fca8b351ada2
54,3,0x203E,1,E20000195919016117508670,905750,0x3000,163,GEN2,-67,2018-12-18 07:47:01.418,5c18a38f54a6fca8b351ada4
55,3,0x2E3B,1,E200001939070050131018B5,905750,0x3000,25,GEN2,-60,2018-12-18 07:47:01.438,5c18a38f54a6fca8b351ada6
56,2,0x6A22,1,E2000019390700701310266F,905750,0x3000,84,GEN2,-53,2018-12-18 07:47:01.498,5c18a38f54a6fca8b351ada8
57,2,0x6E7E,1,E200001959190175175097E7,905750,0x3000,143,GEN2,-62,2018-12-18 07:47:01.508,5c18a38f54a6fca8b351adaa
58,3,0xDB72,1,E200001939070028131007FE,905750,0x3000,28,GEN2,-53,2018-12-18 07:47:01.548,5c18a38f54a6fca8b351adac
59,3,0x0536,1,E20000193907013813107089,905750,0x3000,45,GEN2,-38,2018-12-18 07:47:01.558,5c18a38f54a6fca8b351adae
60,3,0xF616,1,E2000019591901601750815C,905750,0x3000,123,GEN2,-60,2018-12-18 07:47:01.559,5c18a38f54a6fca8b351adb0
61,3,0x547A,1,E20000193907006213101F63,905750,0x3000,120,GEN2,-54,2018-12-18 07:47:01.568,5c18a38f54a6fca8b351adb2
62,3,0x760E,1,E20000195919016217508A19,905750,0x3000,36,GEN2,-60,2018-12-18 07:47:01.578,5c18a38f54a6fca8b351adb4
63,3,0x11A1,1,E200001959190172175092DA,905750,0x3000,64,GEN2,-60,2018-12-18 07:47:01.588,5c18a38f54a6fca8b351adb6
64,3,0x7BE7,1,E20000193907012613105F1B,905750,0x3000,160,GEN2,-37,2018-12-18 07:47:01.608,5c18a38f54a6fca8b351adb8
65,2,0xCC05,1,E200001959190174175092DB,915250,0x3000,132,GEN2,-61,2018-12-18 07:47:01.648,5c18a38f54a6fca8b351adba
66,1,0xD100,1,E20000193907006113102226,915250,0x3000,42,GEN2,-48,2018-12-18 07:47:01.738,5c18a38f54a6fca8b351adbe
67,2,0x7C74,1,E2000019390700681310266E,915250,0x3000,120,GEN2,-59,2018-12-18 07:47:01.868,5c18a38f54a6fca8b351adc4
68,1,0x9BE0,1,E200001939070029131009B6,904750,0x3000,168,GEN2,-62,2018-12-18 07:47:01.898,5c18a38f54a6fca8b351adc6
69,1,0x642B,1,E200001939070027131009B5,904750,0x3000,95,GEN2,-57,2018-12-18 07:47:01.918,5c18a38f54a6fca8b351adc8
70,1,0xC4A8,1,E20000193907012813105F1C,904750,0x3000,19,GEN2,-53,2018-12-18 07:47:01.928,5c18a38f54a6fca8b351adca
71,2,0xA89B,1,E20000195919016517508F2E,904750,0x3000,146,GEN2,-69,2018-12-18 07:47:01.958,5c18a38f54a6fca8b351adce
72,3,0x84FC,1,E2000019390701391310743D,904750,0x3000,174,GEN2,-50,2018-12-18 07:47:02.008,5c18a38f54a6fca8b351add0
73,1,0xBBF7,1,E200001939070049131014D4,904750,0x3000,8,GEN2,-53,2018-12-18 07:47:02.048,5c18a38f54a6fca8b351add2
74,2,0x557D,1,E20000195919016317508F2D,904750,0x3000,30,GEN2,-70,2018-12-18 07:47:02.078,5c18a38f54a6fca8b351add4
75,2,0x0637,1,E20000193907014713107CFD,904750,0x3000,140,GEN2,-55,2018-12-18 07:47:02.098,5c18a38f54a6fca8b351add6
76,2,0xF861,1,E200001959190176175092DC,904750,0x3000,59,GEN2,-66,2018-12-18 07:47:02.108,5c18a38f54a6fca8b351add8
77,2,0x8BE8,1,E20000195919016417508A1A,904750,0x3000,33,GEN2,-66,2018-12-18 07:47:02.128,5c18a38f54a6fca8b351adda
78,2,0xFC39,1,E20000195919016717508F2F,904750,0x3000,149,GEN2,-70,2018-12-18 07:47:02.198,5c18a38f54a6fca8b351addc
79,3,0xD393,1,E200001939070157131085BE,904750,0x3000,67,GEN2,-41,2018-12-18 07:47:02.248,5c18a38f54a6fca8b351adde
80,3,0xDB72,1,E200001939070028131007FE,911250,0x3000,78,GEN2,-51,2018-12-18 07:47:02.278,5c18a38f54a6fca8b351ade0
81,2,0xCD24,1,E200001939070030131007FF,911250,0x3000,123,GEN2,-61,2018-12-18 07:47:02.328,5c18a38f54a6fca8b351ade2
82,3,0xBA87,1,E200001939070079131030EB,911250,0x3000,75,GEN2,-56,2018-12-18 07:47:02.368,5c18a38f54a6fca8b351ade4
83,3,0xB3DA,1,E200001959190173175097E6,911250,0x3000,16,GEN2,-60,2018-12-18 07:47:02.478,5c18a39054a6fca8b351ade8
84,2,0xBF2E,1,E20000193907005113101B4D,911250,0x3000,19,GEN2,-57,2018-12-18 07:47:02.618,5c18a39054a6fca8b351adea
85,3,0x75A4,1,E2000019390700821310357D,916750,0x3000,50,GEN2,-57,2018-12-18 07:47:02.668,5c18a39054a6fca8b351adec
86,3,0xBD6B,1,E20000193907014513107440,916750,0x3000,5,GEN2,-50,2018-12-18 07:47:02.688,5c18a39054a6fca8b351adee
87,2,0x6005,1,E20000195919016817508A1C,916750,0x3000,101,GEN2,-68,2018-12-18 07:47:02.798,5c18a39054a6fca8b351adf6
88,3,0x203E,1,E20000195919016117508670,916750,0x3000,174,GEN2,-72,2018-12-18 07:47:02.828,5c18a39054a6fca8b351adf8
89,1,0x29D2,1,E200001939070129131062B4,916750,0x3000,70,GEN2,-49,2018-12-18 07:47:02.868,5c18a39054a6fca8b351adfa
90,1,0x9BE0,1,E200001939070029131009B6,916750,0x3000,129,GEN2,-63,2018-12-18 07:47:02.869,5c18a39054a6fca8b351adfc
91,1,0x7BE7,1,E20000193907012613105F1B,926750,0x3000,30,GEN2,-62,2018-12-18 07:47:02.888,5c18a39054a6fca8b351adfe
92,1,0xD137,1,E20000193907012013105670,926750,0x3000,104,GEN2,-70,2018-12-18 07:47:02.898,5c18a39054a6fca8b351ae00
93,1,0xC73A,1,E200001959190171175097E5,926750,0x3000,174,GEN2,-61,2018-12-18 07:47:02.908,5c18a39054a6fca8b351ae02
94,1,0x2E3B,1,E200001939070050131018B5,926750,0x3000,160,GEN2,-49,2018-12-18 07:47:02.918,5c18a39054a6fca8b351ae04
95,2,0x6A22,1,E2000019390700701310266F,926750,0x3000,45,GEN2,-55,2018-12-18 07:47:02.948,5c18a39054a6fca8b351ae06
96,3,0x0536,1,E20000193907013813107089,926750,0x3000,104,GEN2,-39,2018-12-18 07:47:02.988,5c18a39054a6fca8b351ae0a
97,3,0xDB72,1,E200001939070028131007FE,926750,0x3000,87,GEN2,-50,2018-12-18 07:47:02.998,5c18a39054a6fca8b351ae0c
98,3,0x547A,1,E20000193907006213101F63,926750,0x3000,168,GEN2,-58,2018-12-18 07:47:03.008,5c18a39054a6fca8b351ae0e
99,3,0xB77A,1,E20000193907004213101285,926750,0x3000,174,GEN2,-59,2018-12-18 07:47:03.018,5c18a39054a6fca8b351ae10
100,3,0xA89B,1,E20000195919016517508F2E,926750,0x3000,157,GEN2,-66,2018-12-18 07:47:03.028,5c18a39054a6fca8b351ae12
101,1,0x6E7E,1,E200001959190175175097E7,926750,0x3000,132,GEN2,-59,2018-12-18 07:47:03.058,5c18a39054a6fca8b351ae14
102,1,0x0637,1,E20000193907014713107CFD,926750,0x3000,2,GEN2,-58,2018-12-18 07:47:03.078,5c18a39054a6fca8b351ae16
103,1,0xBBF7,1,E200001939070049131014D4,926750,0x3000,115,GEN2,-53,2018-12-18 07:47:03.108,5c18a39054a6fca8b351ae18
104,1,0x8BE8,1,E20000195919016417508A1A,926750,0x3000,129,GEN2,-66,2018-12-18 07:47:03.168,5c18a39054a6fca8b351ae1a
105,1,0x11A1,1,E200001959190172175092DA,926750,0x3000,92,GEN2,-61,2018-12-18 07:47:03.188,5c18a39054a6fca8b351ae1c
106,1,0x760E,1,E20000195919016217508A19,926750,0x3000,47,GEN2,-63,2018-12-18 07:47:03.218,5c18a39054a6fca8b351ae1e
107,2,0xF616,1,E2000019591901601750815C,926750,0x3000,109,GEN2,-67,2018-12-18 07:47:03.238,5c18a39054a6fca8b351ae20
108,3,0xD393,1,E200001939070157131085BE,921750,0x3000,22,GEN2,-42,2018-12-18 07:47:03.278,5c18a39054a6fca8b351ae22
109,3,0x6541,1,E200001959190170175092D9,921750,0x3000,8,GEN2,-57,2018-12-18 07:47:03.298,5c18a39054a6fca8b351ae24
110,3,0xCC05,1,E200001959190174175092DB,921750,0x3000,123,GEN2,-66,2018-12-18 07:47:03.318,5c18a39054a6fca8b351ae26
111,3,0xFC39,1,E20000195919016717508F2F,921750,0x3000,5,GEN2,-60,2018-12-18 07:47:03.328,5c18a39054a6fca8b351ae28
112,2,0xD100,1,E20000193907006113102226,921750,0x3000,143,GEN2,-57,2018-12-18 07:47:03.488,5c18a39154a6fca8b351ae2e
113,3,0xBA87,1,E200001939070079131030EB,921750,0x3000,8,GEN2,-61,2018-12-18 07:47:03.528,5c18a39154a6fca8b351ae32
114,3,0x4713,1,E20000193907006913102966,921750,0x3000,132,GEN2,-63,2018-12-18 07:47:03.538,5c18a39154a6fca8b351ae34
115,2,0x7C74,1,E2000019390700681310266E,913750,0x3000,120,GEN2,-57,2018-12-18 07:47:03.688,5c18a39154a6fca8b351ae38
116,3,0x9BE0,1,E200001939070029131009B6,913750,0x3000,106,GEN2,-56,2018-12-18 07:47:03.739,5c18a39154a6fca8b351ae3c
117,3,0xDB72,1,E200001939070028131007FE,913750,0x3000,0,GEN2,-52,2018-12-18 07:47:03.748,5c18a39154a6fca8b351ae3e
118,3,0xB3DA,1,E200001959190173175097E6,913750,0x3000,129,GEN2,-61,2018-12-18 07:47:03.749,5c18a39154a6fca8b351ae40
119,1,0x642B,1,E200001939070027131009B5,913750,0x3000,8,GEN2,-64,2018-12-18 07:47:03.798,5c18a39154a6fca8b351ae44
120,2,0xC4A8,1,E20000193907012813105F1C,913750,0x3000,73,GEN2,-56,2018-12-18 07:47:03.848,5c18a39154a6fca8b351ae46
121,1,0xBF2E,1,E20000193907005113101B4D,925250,0x3000,59,GEN2,-62,2018-12-18 07:47:03.918,5c18a39154a6fca8b351ae48
122,2,0x557D,1,E20000195919016317508F2D,925250,0x3000,151,GEN2,-70,2018-12-18 07:47:03.948,5c18a39154a6fca8b351ae4a
123,3,0x75A4,1,E2000019390700821310357D,925250,0x3000,36,GEN2,-51,2018-12-18 07:47:03.988,5c18a39154a6fca8b351ae4c
124,2,0x0637,1,E20000193907014713107CFD,925250,0x3000,92,GEN2,-61,2018-12-18 07:47:04.068,5c18a39154a6fca8b351ae4e
125,2,0x84FC,1,E2000019390701391310743D,925250,0x3000,19,GEN2,-65,2018-12-18 07:47:04.088,5c18a39154a6fca8b351ae50
126,2,0xA89B,1,E20000195919016517508F2E,925250,0x3000,75,GEN2,-71,2018-12-18 07:47:04.089,5c18a39154a6fca8b351ae52
127,3,0xF861,1,E200001959190176175092DC,925250,0x3000,45,GEN2,-76,2018-12-18 07:47:04.138,5c18a39154a6fca8b351ae54
128,2,0x203E,1,E20000195919016117508670,925250,0x3000,123,GEN2,-75,2018-12-18 07:47:04.208,5c18a39154a6fca8b351ae56
129,2,0xBBF7,1,E200001939070049131014D4,925250,0x3000,126,GEN2,-62,2018-12-18 07:47:04.209,5c18a39154a6fca8b351ae58
130,2,0x8BE8,1,E20000195919016417508A1A,925250,0x3000,109,GEN2,-68,2018-12-18 07:47:04.228,5c18a39154a6fca8b351ae5a
131,2,0x6A22,1,E2000019390700701310266F,925250,0x3000,92,GEN2,-54,2018-12-18 07:47:04.238,5c18a39154a6fca8b351ae5c
132,2,0x7BE7,1,E20000193907012613105F1B,910750,0x3000,95,GEN2,-53,2018-12-18 07:47:04.258,5c18a39154a6fca8b351ae60
133,3,0xFC39,1,E20000195919016717508F2F,910750,0x3000,123,GEN2,-59,2018-12-18 07:47:04.318,5c18a39154a6fca8b351ae64
134,1,0x2E3B,1,E200001939070050131018B5,910750,0x3000,39,GEN2,-49,2018-12-18 07:47:04.338,5c18a39154a6fca8b351ae66
135,2,0xD393,1,E200001939070157131085BE,910750,0x3000,39,GEN2,-50,2018-12-18 07:47:04.368,5c18a39154a6fca8b351ae68
136,2,0x88AE,1,E20000193907010913105176,910750,0x3000,64,GEN2,-61,2018-12-18 07:47:04.378,5c18a39154a6fca8b351ae6a
137,3,0x0536,1,E20000193907013813107089,910750,0x3000,115,GEN2,-40,2018-12-18 07:47:04.418,5c18a39254a6fca8b351ae6c
138,1,0x3FDC,1,E20000193907004013000CF8,910750,0x3000,28,GEN2,-61,2018-12-18 07:47:04.448,5c18a39254a6fca8b351ae6e
139,1,0xDB72,1,E200001939070028131007FE,910750,0x3000,5,GEN2,-63,2018-12-18 07:47:04.468,5c18a39254a6fca8b351ae70
140,2,0x547A,1,E20000193907006213101F63,910750,0x3000,165,GEN2,-62,2018-12-18 07:47:04.498,5c18a39254a6fca8b351ae72
141,1,0xC73A,1,E200001959190171175097E5,910750,0x3000,50,GEN2,-62,2018-12-18 07:47:04.569,5c18a39254a6fca8b351ae76
142,1,0x6E7E,1,E200001959190175175097E7,910750,0x3000,2,GEN2,-57,2018-12-18 07:47:04.598,5c18a39254a6fca8b351ae78
143,1,0x9BE0,1,E200001939070029131009B6,910750,0x3000,157,GEN2,-62,2018-12-18 07:47:04.599,5c18a39254a6fca8b351ae7a
144,3,0xBA87,1,E200001939070079131030EB,916250,0x3000,132,GEN2,-56,2018-12-18 07:47:04.678,5c18a39254a6fca8b351ae7f
145,3,0xCD24,1,E200001939070030131007FF,916250,0x3000,101,GEN2,-49,2018-12-18 07:47:04.708,5c18a39254a6fca8b351ae81
146,1,0x760E,1,E20000195919016217508A19,916250,0x3000,137,GEN2,-61,2018-12-18 07:47:04.848,5c18a39254a6fca8b351ae85
147,1,0xF616,1,E2000019591901601750815C,922750,0x3000,61,GEN2,-68,2018-12-18 07:47:04.898,5c18a39254a6fca8b351ae87
148,2,0x11A1,1,E200001959190172175092DA,922750,0x3000,146,GEN2,-62,2018-12-18 07:47:04.938,5c18a39254a6fca8b351ae89
149,1,0xCC05,1,E200001959190174175092DB,922750,0x3000,50,GEN2,-66,2018-12-18 07:47:05.008,5c18a39254a6fca8b351ae8b
150,1,0xB3DA,1,E200001959190173175097E6,922750,0x3000,92,GEN2,-68,2018-12-18 07:47:05.018,5c18a39254a6fca8b351ae8d
151,1,0x0637,1,E20000193907014713107CFD,922750,0x3000,115,GEN2,-57,2018-12-18 07:47:05.038,5c18a39254a6fca8b351ae8f
152,1,0xA89B,1,E20000195919016517508F2E,922750,0x3000,70,GEN2,-64,2018-12-18 07:47:05.148,5c18a39254a6fca8b351ae93
153,2,0xDB72,1,E200001939070028131007FE,922750,0x3000,95,GEN2,-61,2018-12-18 07:47:05.188,5c18a39254a6fca8b351ae95
154,2,0xBF2E,1,E20000193907005113101B4D,922750,0x3000,90,GEN2,-57,2018-12-18 07:47:05.208,5c18a39254a6fca8b351ae97
155,1,0xD100,1,E20000193907006113102226,922750,0x3000,28,GEN2,-50,2018-12-18 07:47:05.258,5c18a39254a6fca8b351ae99
156,2,0x8BE8,1,E20000195919016417508A1A,904250,0x3000,64,GEN2,-67,2018-12-18 07:47:05.298,5c18a39254a6fca8b351ae9b
157,3,0x75A4,1,E2000019390700821310357D,904250,0x3000,118,GEN2,-57,2018-12-18 07:47:05.338,5c18a39254a6fca8b351ae9f
158,1,0xBBF7,1,E200001939070049131014D4,904250,0x3000,30,GEN2,-53,2018-12-18 07:47:05.378,5c18a39254a6fca8b351aea1
159,1,0xFC39,1,E20000195919016717508F2F,904250,0x3000,168,GEN2,-74,2018-12-18 07:47:05.388,5c18a39254a6fca8b351aea3
160,1,0xBD6B,1,E20000193907014513107440,904250,0x3000,109,GEN2,-59,2018-12-18 07:47:05.408,5c18a39354a6fca8b351aea5
161,2,0x7C74,1,E2000019390700681310266E,904250,0x3000,50,GEN2,-57,2018-12-18 07:47:05.438,5c18a39354a6fca8b351aea7
162,2,0xD393,1,E200001939070157131085BE,904250,0x3000,47,GEN2,-51,2018-12-18 07:47:05.439,5c18a39354a6fca8b351aea9
163,2,0x9BE0,1,E200001939070029131009B6,904250,0x3000,132,GEN2,-56,2018-12-18 07:47:05.468,5c18a39354a6fca8b351aead
164,3,0x6005,1,E20000195919016817508A1C,904250,0x3000,160,GEN2,-61,2018-12-18 07:47:05.519,5c18a39354a6fca8b351aeb3
165,2,0x6A22,1,E2000019390700701310266F,904250,0x3000,132,GEN2,-54,2018-12-18 07:47:05.588,5c18a39354a6fca8b351aeb5
166,3,0x203E,1,E20000195919016117508670,904250,0x3000,165,GEN2,-67,2018-12-18 07:47:05.618,5c18a39354a6fca8b351aeb7
167,1,0x642B,1,E200001939070027131009B5,917250,0x3000,137,GEN2,-63,2018-12-18 07:47:05.668,5c18a39354a6fca8b351aebb
168,3,0x7BE7,1,E20000193907012613105F1B,917250,0x3000,84,GEN2,-38,2018-12-18 07:47:05.748,5c18a39354a6fca8b351aebd
169,3,0xC4A8,1,E20000193907012813105F1C,917250,0x3000,53,GEN2,-43,2018-12-18 07:47:05.768,5c18a39354a6fca8b351aebf
170,1,0x2E3B,1,E200001939070050131018B5,917250,0x3000,33,GEN2,-49,2018-12-18 07:47:05.788,5c18a39354a6fca8b351aec1
171,1,0xD137,1,E20000193907012013105670,917250,0x3000,5,GEN2,-66,2018-12-18 07:47:05.798,5c18a39354a6fca8b351aec3
172,2,0x557D,1,E20000195919016317508F2D,917250,0x3000,45,GEN2,-70,2018-12-18 07:47:05.848,5c18a39354a6fca8b351aec7
173,3,0x0536,1,E20000193907013813107089,917250,0x3000,135,GEN2,-38,2018-12-18 07:47:05.878,5c18a39354a6fca8b351aec9
174,1,0xBA87,1,E200001939070079131030EB,909750,0x3000,129,GEN2,-55,2018-12-18 07:47:05.898,5c18a39354a6fca8b351aecb
175,1,0xDB72,1,E200001939070028131007FE,909750,0x3000,5,GEN2,-65,2018-12-18 07:47:05.908,5c18a39354a6fca8b351aecd
176,2,0xB77A,1,E20000193907004213101285,909750,0x3000,87,GEN2,-61,2018-12-18 07:47:05.958,5c18a39354a6fca8b351aecf
177,2,0x547A,1,E20000193907006213101F63,909750,0x3000,22,GEN2,-61,2018-12-18 07:47:05.968,5c18a39354a6fca8b351aed1
178,2,0xC73A,1,E200001959190171175097E5,909750,0x3000,177,GEN2,-67,2018-12-18 07:47:05.978,5c18a39354a6fca8b351aed3
179,3,0x29D2,1,E200001939070129131062B4,909750,0x3000,36,GEN2,-54,2018-12-18 07:47:05.998,5c18a39354a6fca8b351aed5
180,2,0x0637,1,E20000193907014713107CFD,909750,0x3000,171,GEN2,-52,2018-12-18 07:47:06.058,5c18a39354a6fca8b351aed7
181,1,0xA89B,1,E20000195919016517508F2E,909750,0x3000,19,GEN2,-62,2018-12-18 07:47:06.138,5c18a39354a6fca8b351aed9
182,1,0x6E7E,1,E200001959190175175097E7,909750,0x3000,28,GEN2,-57,2018-12-18 07:47:06.139,5c18a39354a6fca8b351aedb
183,1,0x84FC,1,E2000019390701391310743D,909750,0x3000,56,GEN2,-55,2018-12-18 07:47:06.168,5c18a39354a6fca8b351aedd
184,2,0xF861,1,E200001959190176175092DC,909750,0x3000,112,GEN2,-65,2018-12-18 07:47:06.178,5c18a39354a6fca8b351aedf
185,2,0xB3DA,1,E200001959190173175097E6,903750,0x3000,118,GEN2,-67,2018-12-18 07:47:06.278,5c18a39354a6fca8b351aee1
186,2,0x8BE8,1,E20000195919016417508A1A,903750,0x3000,87,GEN2,-67,2018-12-18 07:47:06.368,5c18a39354a6fca8b351aee3
187,3,0x9BE0,1,E200001939070029131009B6,903750,0x3000,109,GEN2,-57,2018-12-18 07:47:06.418,5c18a39454a6fca8b351aee7
